level_0	objid	redshift	redshift_error	ra_obj	dec_obj	snr_Ha	emline_flag	Par	index	zbest	emline_flag_best	cosmosra	cosmosdec	cosmosid	cosmosz	cosmoshst	cosmoszmed	cosmoszlow	cosmoszup
662	78.0	1.86167	0.00041	150.072104	2.531603	-1.0	1.0	Par023	617	1.86167	1.0	150.07211010296695	2.5316094564691696	435698.0	1.9453	24.58664946077422	1.9453	1.8836	1.9852
663	92.0	1.42203	0.00047	150.069214	2.532049	6.581632653061225	1.0	Par023	618	1.42203	1.0	150.06921546284678	2.5320497891225204	435603.0	1.4136	26.519949795501645	1.4136	1.2491	1.491
664	143.0	1.42071	0.0	150.07058	2.533663	5.87912087912088	1.0	Par023	619	1.42071	1.0	150.07057497899135	2.5336777368614682	435846.0	1.4012	26.35576345431158	1.4012	1.2714	1.4863
665	147.0	2.14622	0.00028	150.062953	2.533809	-1.0	1.0	Par023	620	2.14622	1.0	150.0629585629271	2.5338119480396255	435531.0	2.3167	26.12309165194382	2.3167	2.31	2.33
666	162.0	0.88281	0.00058	150.061908	2.534014	11.140529531568228	4.0	Par023	621	0.88281	1.5	150.06190571559975	2.5340154122827347	456356.0	0.8777	26.74011521491338	0.8777	0.8646	0.9757
667	179.0	1.89747	0.0	150.063552	2.53438	-1.0	1.0	Par023	622	1.89747	1.0	150.06355471014982	2.534380211917572	435640.0	2.3054	27.09249957173373	2.3054	2.2876	2.3338
669	262.0	1.91313	0.00066	150.073444	2.535744	-1.0	1.0	Par023	623	1.91313	1.0	150.07344784179662	2.5357595679524465	436328.0	1.8606	25.180053503899803	1.8606	1.7792	1.9383
670	263.0	1.90962	0.00111	150.073521	2.535846	-1.0	1.0	Par023	624	1.90962	1.0	150.07351456828968	2.5358403494535287	436329.0	2.0694	24.888372845659266	2.0694	2.021	2.1297
671	265.0	1.97345	0.00071	150.069249	2.535737	-1.0	1.0	Par023	625	1.97345	1.0	150.06925231852486	2.5357339579793488	436106.0	1.9776	24.930439227248197	1.9776	1.9184	2.021
672	304.0	1.97245	0.00049	150.066958	2.536573	-1.0	1.0	Par023	626	1.97245	1.0	150.0669603724012	2.536573472116685	436080.0	2.0699	26.510607517474188	2.0699	2.0074	2.2131
673	320.0	0.67779	0.00056	150.06457	2.536901	14.705882352941176	4.0	Par023	627	0.67779	4.0	150.0645772953639	2.536903680497818	435996.0	4.9085	26.110190033504935	4.9085	4.799	4.9747
674	325.0	1.53086	0.0	150.057645	2.536881	9.295454545454549	1.0	Par023	628	1.53086	1.0	150.0576449215247	2.5368843960898038	435699.0	1.5349	24.797212594647412	1.5349	1.5028	1.5663
675	358.0	0.89069	0.00052	150.070445	2.53734	13.138461538461538	4.0	Par023	629	0.89069	1.5	150.07044626797378	2.5373405937752556	436383.0	0.8839	25.521812255306642	0.8839	0.8076	0.8965
676	364.0	2.14764	0.00274	150.063321	2.537373	-1.0	2.0	Par023	630	2.14764	2.0	150.06335873202624	2.5373816430428464	436007.0	-99.0	23.967537105491754	4.064	0.9563	9.8939
677	400.0	0.60648	0.00066	150.054521	2.537866	1.565217391304348	4.0	Par023	631	0.60648	1.5	150.0545200852796	2.5378657905529196	435661.0	0.6052	26.27366819987941	0.6052	0.5457	0.7358
678	402.0	1.10093	0.00246	150.054259	2.537863	5.871212121212121	2.0	Par023	632	1.10093	2.0	150.0542568119801	2.537870308543778	435647.0	1.0611	26.251579516875594	1.0611	0.8666	1.1515
679	420.0	1.87424	0.0	150.050733	2.538002	-1.0	2.0	Par023	633	1.87424	2.0	150.05073569532289	2.538000675749838	435498.0	2.0048	25.90596826452254	2.0048	1.925	2.0556
681	477.0	1.39933	0.00039	150.061959	2.538821	5.757575757575757	1.0	Par023	635	1.39933	1.0	150.06195731641907	2.5388228131828856	436136.0	1.4035	25.106121685866185	1.4035	1.3514	1.4302
682	531.0	0.73483	0.00016	150.055802	2.539306	4.018018018018018	4.0	Par023	636	0.73483	1.5	150.0558021087737	2.5393064965891936	435899.0	0.7519	24.40492260770268	0.7519	0.7412	0.76
683	538.0	2.31905	0.00046	150.07359	2.539198	-1.0	1.0	Par023	637	2.31905	1.0	150.0735970643657	2.539196740377491	436895.0	2.3307	24.45178410489969	2.3307	2.3219	2.34
684	562.0	0.72271	0.00027	150.070216	2.539644	26.77551020408163	4.0	Par023	638	0.72271	1.5	150.07020962039857	2.5396441799019875	436752.0	0.7627	23.25395424123567	0.7627	0.7414	0.7738
685	576.0	2.19404	0.00073	150.076605	2.539838	-1.0	1.0	Par023	639	2.19404	1.0	150.07660665583865	2.539841274970873	437104.0	2.1298	25.34753622031282	2.1298	2.0567	2.1986
686	580.0	0.08103	7e-05	150.08027	2.539529	-1.0	4.0	Par023	640	0.08103	1.5	150.08027308280882	2.5395282260121985	437297.0	0.08	21.56905978582726	0.08	0.07	0.09
687	617.0	1.16078	0.0	150.060844	2.540229	6.153846153846153	1.0	Par023	641	1.16078	1.0	150.06084924020794	2.540236862119361	436294.0	1.0404	25.886828512486364	1.0404	0.9721	1.091
688	631.0	2.17243	0.0	150.065265	2.540375	-1.0	2.0	Par023	642	2.17243	2.0	150.06526129879816	2.540378523936616	436574.0	-99.0	25.914098276895302	0.0273	0.0132	1.0317
689	633.0	2.03483	0.00026	150.045574	2.540383	-1.0	1.0	Par023	643	2.03483	1.0	150.04557240327728	2.5403770391027045	435563.0	0.0193	26.391956421252985	0.0193	0.0092	0.0411
690	642.0	1.85237	0.00054	150.081113	2.54044	-1.0	1.0	Par023	644	1.85237	1.0	150.08111999168247	2.54044295944076	437395.0	1.7597	25.745812702172117	1.7597	1.6594	1.9449
691	673.0	1.97609	0.00139	150.067183	2.540619	-1.0	1.0	Par023	645	1.97609	1.0	150.06718402610053	2.5406214904967	436726.0	1.9541	24.727511784796555	1.9541	1.85	2.0072
692	674.0	2.17837	0.00144	150.064646	2.540677	-1.0	2.0	Par023	646	2.17837	2.0	150.06464290851332	2.5406810653559213	436584.0	2.2635	25.89580776209877	2.2635	2.1369	2.3351
693	710.0	1.97534	0.00062	150.058147	2.540867	-1.0	1.0	Par023	647	1.97534	1.0	150.05814786622332	2.5408649541394266	436239.0	2.2895	26.45135506975427	2.2895	2.2778	2.3075
694	781.0	1.96767	0.0	150.058232	2.541411	-1.0	1.0	Par023	648	1.96767	1.0	150.05825864621386	2.5414585943841885	436340.0	1.9059	25.642737011569075	1.9059	1.7913	2.0166
695	791.0	1.90615	0.0	150.063255	2.541577	-1.0	1.0	Par023	649	1.90615	1.0	150.06325641002783	2.541579189440471	436648.0	2.069	25.94461646548207	2.069	2.0009	2.2022
696	795.0	1.24167	0.00055	150.046617	2.541488	15.714285714285715	2.0	Par023	650	1.24167	2.0	150.04662022135224	2.541484841220981	435767.0	0.9857	25.186989381898485	0.9857	0.98	1.0183
697	834.0	1.25256	0.00013	150.051396	2.54194	17.583333333333336	1.0	Par023	651	1.25256	1.0	150.05139634080547	2.541938168824009	436036.0	1.2492	25.73775787584153	1.2492	1.2262	1.266
698	862.0	1.9788	0.0	150.068111	2.54214	-1.0	2.0	Par023	652	1.9788	2.0	150.06810998197895	2.5421435438839692	436988.0	2.0937	24.69647070237597	2.0937	2.0397	2.1465
699	882.0	1.07655	0.00034	150.050161	2.54238	11.415094339622645	1.0	Par023	653	1.07655	1.0	150.05016449471617	2.5423778345712593	436039.0	1.0438	24.89589403063139	1.0438	0.9731	1.0582
700	891.0	0.85165	0.00111	150.074943	2.54249	9.12280701754386	4.0	Par023	654	0.85165	4.0	150.07493075296196	2.542489293428452	437358.0	1.1095	27.503303158899097	1.1095	0.8999	1.5761
701	939.0	1.7977	0.00059	150.056852	2.54265	-1.0	1.0	Par023	655	1.7977	1.0	150.0568632417877	2.5426466475521257	436495.0	1.9114	24.454891605346702	1.9114	1.8117	1.9642
702	943.0	1.35493	0.00029	150.048155	2.542896	10.446927374301676	1.0	Par023	656	1.35493	1.0	150.0481591976153	2.542893762275717	436008.0	1.3951	25.173267271309076	1.3951	1.3748	1.4287
703	987.0	1.41426	0.00097	150.080668	2.543162	6.927710843373494	1.0	Par023	657	1.41426	1.0	150.0806670309928	2.5431704122744265	437714.0	1.5202	25.654038468361	1.5202	1.391	1.6515
704	1013.0	2.04868	0.0	150.057163	2.543395	-1.0	1.0	Par023	658	2.04868	1.0	150.05716300077125	2.5433893940422925	436588.0	2.3092	24.650261750216078	2.3092	2.3	2.3174
705	1155.0	1.41948	0.00045	150.073517	2.544636	6.764705882352942	1.0	Par023	659	1.41948	1.0	150.07351672848458	2.544638338098608	437557.0	1.3621	26.009713262515785	1.3621	1.2266	1.435
706	1168.0	1.42071	0.0	150.067041	2.544764	2.5572916666666665	4.0	Par023	660	1.42071	4.0	150.06704952552477	2.5447704213237707	437301.0	0.3594	27.262283717253432	0.3594	0.058	1.4172
707	1181.0	1.42071	0.0	150.055215	2.544842	1.7255434782608698	4.0	Par023	661	1.42071	1.5	150.05521855881798	2.5448365260332784	436696.0	1.293	27.03415403574168	1.293	1.2084	1.5244
708	1210.0	1.86719	0.0013	150.081431	2.54505	-1.0	2.0	Par023	662	1.86719	2.0	150.08142886719978	2.545045611802127	438001.0	0.0325	27.248256139505315	0.0325	0.011	1.762
709	1303.0	1.25408	0.0005	150.047714	2.545755	11.479591836734691	1.0	Par023	663	1.25408	1.0	150.0477175061268	2.5457551177372375	436418.0	1.1441	24.999305592024143	1.1441	1.0717	1.2331
710	1332.0	1.17777	0.0	150.071582	2.546183	8.583535108958838	1.0	Par023	664	1.17777	1.0	150.0715836010559	2.546185238211607	437669.0	1.3044	27.65246061985781	1.3044	1.2128	1.5065
711	1333.0	1.84782	0.00108	150.069651	2.546154	-1.0	2.0	Par023	665	1.84782	2.0	150.0696636637356	2.546150573463063	437571.0	1.8957	27.800206138273108	1.8957	1.3995	2.1917
712	1377.0	1.03308	0.0	150.073713	2.546479	8.415300546448089	2.0	Par023	666	1.03308	2.0	150.07371650279705	2.546478894577576	437816.0	1.9004	26.567863025879884	1.9004	1.7846	1.9716
714	1424.0	0.74054	0.00088	150.054483	2.546763	2.106598984771574	4.0	Par023	667	0.74054	1.5	150.0544847971021	2.546761514445537	436927.0	0.7248	24.505892485303818	0.7248	0.7018	0.7325
715	1472.0	1.94907	0.00045	150.050908	2.547209	-1.0	1.0	Par023	668	1.94907	1.0	150.0509087858782	2.54720421212546	436819.0	1.8923	24.05472860201648	1.8923	1.8554	1.9261
716	1506.0	1.97059	0.00089	150.071392	2.547494	-1.0	1.0	Par023	669	1.97059	1.0	150.07139377735012	2.547499090053847	437852.0	1.8695	24.81619303830822	1.8695	1.82	1.9177
717	1494.0	2.22036	0.0	150.078736	2.54748	-1.0	1.0	Par023	670	2.22036	1.0	150.07873333547474	2.5474798605979143	438222.0	2.2148	27.79080389764625	2.2148	2.0756	2.2861
718	1538.0	1.16516	0.001	150.063083	2.547842	3.341148886283704	2.0	Par023	671	1.16516	2.0	150.06308417886342	2.547833554797651	457053.0	0.2865	27.847241892011528	0.2865	0.0592	1.1443
719	1542.0	0.66368	0.0013	150.052187	2.547802	3.2415254237288136	4.0	Par023	672	0.66368	1.5	150.05218649371153	2.5478205806748493	436955.0	0.6708	26.283374140314567	0.6708	0.5941	0.6988
720	1640.0	1.94996	0.0	150.081108	2.548262	-1.0	1.0	Par023	673	1.94996	1.0	150.08110298943154	2.5482583649150206	438531.0	1.9686	23.754679497079284	1.9686	1.9393	1.9965
721	1641.0	1.95243	0.00035	150.080934	2.54796	-1.0	1.0	Par023	674	1.95243	1.0	150.0809379273955	2.5479689212225867	438532.0	2.1545	23.865851898410536	2.1545	2.0987	2.1912
722	1703.0	1.27617	0.00047	150.080638	2.549129	6.363636363636364	1.0	Par023	675	1.27617	1.0	150.08063987561707	2.5491274258400676	438586.0	1.2601	25.8426733382106	1.2601	1.2307	1.2759
723	1742.0	1.15949	0.00018	150.06381	2.549365	34.49541284403669	1.0	Par023	676	1.15949	1.0	150.06381411855213	2.5493683454411347	437731.0	1.1597	23.659578573872587	1.1597	1.15	1.167
724	1789.0	1.6638	0.00032	150.053632	2.549846	-1.0	3.0	Par023	677	1.6638	3.0	150.05363484304166	2.549841247371455	437328.0	1.6732	26.173180364528573	1.6732	1.6594	1.68
725	1827.0	1.40315	0.0003	150.080016	2.54989	5.036764705882352	1.0	Par023	678	1.40315	1.0	150.0800114506301	2.54988094146635	438696.0	1.4051	25.310913739299657	1.4051	1.1126	1.4891
726	1944.0	0.7383	0.00038	150.06602	2.550817	7.1766029246344205	1.0	Par023	679	0.7383	1.0	150.0660209089511	2.55081882195078	438061.0	0.7296	22.667182326392275	0.7296	0.7129	0.7482
727	1955.0	1.30955	0.0	150.052872	2.551091	2.3423913043478266	2.0	Par023	680	1.30955	2.0	150.05286445525053	2.5510881404595454	437441.0	1.2507	25.933967458288876	1.2507	1.1472	1.35
728	1971.0	1.32548	0.00032	150.075164	2.551195	5.592920353982302	1.0	Par023	681	1.32548	1.0	150.0751645081981	2.551195289497576	438593.0	1.2948	26.82508830067503	1.2948	1.168	1.4144
729	1957.0	0.67943	0.00079	150.079875	2.550996	13.88888888888889	2.0	Par023	682	0.67943	2.0	150.0798732237723	2.550998049195333	438851.0	0.6614	23.944133230324482	0.6614	0.6003	0.6773
730	2081.0	1.16436	0.00026	150.05943	2.552024	11.784140969162998	1.0	Par023	683	1.16436	1.0	150.05934912709918	2.552026026392576	437871.0	1.1589	25.08865919144537	1.1589	1.15	1.1689
731	2082.0	1.16078	0.0	150.059334	2.552027	5.816793893129771	1.0	Par023	684	1.16078	1.0	150.05934912709918	2.552026026392576	437871.0	1.1589	25.08865919144537	1.1589	1.15	1.1689
732	2098.0	1.17198	0.0	150.06628	2.552014	35.40856031128404	1.0	Par023	685	1.17198	1.0	150.06627959794503	2.552013970767229	438253.0	1.19	23.38829934772809	1.19	1.18	1.1968
733	2189.0	1.96845	0.0	150.084619	2.552794	-1.0	2.0	Par023	686	1.96845	2.0	150.08462072934782	2.5527945093754925	439383.0	1.9505	26.265048214532783	1.9505	1.8635	2.0367
734	2196.0	2.03459	0.0006	150.068016	2.552882	-1.0	2.0	Par023	687	2.03459	2.0	150.06801559323696	2.552881805642399	438465.0	2.1951	26.524129541250865	2.1951	1.2737	2.2683
735	2225.0	1.47466	0.00113	150.053257	2.553144	2.073544433094995	2.0	Par023	688	1.47466	2.0	150.0532593462524	2.553141741238816	437712.0	1.4674	25.52564059893612	1.4674	1.4575	1.485
736	2230.0	1.863	0.0	150.07482	2.553199	-1.0	2.0	Par023	689	1.863	2.0	150.07484167706994	2.553206381113448	438904.0	1.8865	26.72115081487165	1.8865	1.737	2.0798
737	2233.0	1.39704	0.00114	150.063339	2.553227	4.504	2.0	Par023	690	1.39704	2.0	150.0633388181281	2.5532269959868166	438258.0	1.2625	26.13876940914453	1.2625	1.2138	1.3017
738	2253.0	1.31949	0.00146	150.059543	2.553231	9.0	1.0	Par023	691	1.31949	1.0	150.05954386251133	2.5532296875348655	438056.0	1.1527	24.0713314460367	1.1527	1.1312	1.1615
739	2277.0	1.41073	0.0003	150.051991	2.553578	12.623490669593853	1.0	Par023	692	1.41073	1.0	150.05200421604255	2.5535790873064887	437707.0	1.4338	27.33115841102263	1.4338	1.3562	1.5111
741	2317.0	1.06134	0.0	150.060485	2.553747	18.11688311688312	4.0	Par023	693	1.701925861659984	1.5	150.0604374200358	2.5537708573527413	438161.0	1.6536	24.66043053897936	1.6536	1.6227	1.66
742	2320.0	2.11438	0.0003	150.081508	2.553861	-1.0	1.0	Par023	694	2.11438	1.0	150.08150813709187	2.5538656341479267	439370.0	2.3115	26.165952148372902	2.3115	2.3013	2.32
743	2360.0	2.0915	0.00074	150.057633	2.554194	-1.0	2.0	Par023	695	2.0915	2.0	150.05763352218327	2.5541878020061994	438072.0	0.0494	27.07882712874502	0.0494	0.0165	0.1698
744	2382.0	2.15464	0.0	150.081682	2.554399	-1.0	1.0	Par023	696	2.15464	1.0	150.08169097374878	2.5544000352029017	439454.0	2.3011	27.026075014324217	2.3011	2.2816	2.3134
745	2391.0	1.38303	0.0	150.064691	2.554313	16.791604197901048	1.0	Par023	697	1.38303	1.0	150.06469041656388	2.5543082385366462	438541.0	1.1633	24.43349779857843	1.1633	1.1428	1.17
746	2397.0	0.78986	0.00103	150.059652	2.55454	11.162011173184355	4.0	Par023	698	0.78986	1.5	150.0596502132759	2.5545348794793816	438248.0	0.7446	25.48498526035666	0.7446	0.7163	0.7744
747	2464.0	1.36904	0.00052	150.076907	2.554684	17.99472295514512	1.0	Par023	699	1.36904	1.0	150.07694416042025	2.554650502368045	439275.0	1.3683	23.179163173005097	1.3683	1.35	1.4041
748	2480.0	2.15215	0.0	150.08508	2.554918	-1.0	2.0	Par023	700	2.15215	2.0	150.08508391526092	2.5549213703447866	439757.0	1.4111	23.602573219205873	1.4111	1.3962	1.4212
749	2513.0	1.32136	0.00111	150.065639	2.555509	3.8181818181818175	2.0	Par023	701	1.32136	2.0	150.0656400889765	2.555505415980113	438719.0	1.1295	27.23834430142523	1.1295	0.1367	1.2965
750	2555.0	0.87431	0.0015	150.048635	2.555828	7.629629629629631	4.0	Par023	702	1.4567740701523886	1.5	150.04858980834533	2.555824210222038	437850.0	1.4667	25.840345131846327	1.4667	1.46	1.4867
751	2573.0	2.09085	0.00143	150.053228	2.556006	-1.0	2.0	Par023	703	2.09085	2.0	150.05322996017995	2.556000839689441	438098.0	2.0604	26.973162869849023	2.0604	1.8408	2.2257
752	2607.0	0.708	0.00128	150.060567	2.556306	7.174887892376682	4.0	Par023	704	0.708	1.5	150.06056934432522	2.5563057367739312	438569.0	0.7015	24.96772161206144	0.7015	0.6913	0.71
754	2626.0	2.08974	0.00171	150.051595	2.55653	-1.0	3.0	Par023	706	2.08974	3.0	150.0516075412948	2.5565291158354073	457281.0	1.2315	30.01704808285101	1.2315	0.1393	2.3116
758	2716.0	1.9897	0.00117	150.072205	2.55705	-1.0	1.0	Par023	707	1.9897	1.0	150.07220904611435	2.5570501940664143	439366.0	1.9152	24.325768672290383	1.9152	1.8718	1.9636
759	2775.0	2.0304	0.00027	150.074896	2.557699	-1.0	1.0	Par023	708	2.0304	1.0	150.07490012566095	2.5576995895034944	439590.0	2.28	25.034064876153543	2.28	2.27	2.2868
760	2813.0	1.24349	0.00123	150.070982	2.557996	5.661157024793389	2.0	Par023	709	1.24349	2.0	150.07098447107654	2.55799679404531	439424.0	1.17	25.81049295045256	1.17	1.1143	1.2578
761	2819.0	0.61539	0.00066	150.08143	2.558086	14.630872483221475	2.0	Par023	710	0.61539	2.0	150.08143500819259	2.558089000103308	440006.0	0.6056	25.039548302256716	0.6056	0.6	0.6821
763	2851.0	1.75749	0.00102	150.069796	2.558245	-1.0	2.0	Par023	711	1.75749	2.0	150.0698041371279	2.558244364028296	439393.0	2.8295	24.917751489930417	2.8295	2.741	2.924
764	2892.0	0.73661	0.00084	150.063293	2.558501	8.900990099009901	4.0	Par023	712	0.73661	1.5	150.06329763581186	2.5584992150363712	439074.0	0.7234	25.206303365827473	0.7234	0.705	0.7345
765	2906.0	1.97349	0.0009	150.075325	2.558597	-1.0	1.0	Par023	713	1.97349	1.0	150.07532355330713	2.5585957042056497	439747.0	1.9233	25.532937899423224	1.9233	1.8626	1.9675
766	2957.0	1.31194	0.0	150.078333	2.55907	4.7	4.0	Par023	714	1.31194	4.0	150.07832700136382	2.5590755476824665	439983.0	0.0894	27.39707030098949	0.0894	0.0307	0.1757
767	3031.0	1.96375	0.00118	150.052106	2.559661	-1.0	3.0	Par023	715	1.96375	3.0	150.05216358720284	2.5596649690430193	438608.0	1.9314	26.56331161927756	1.9314	1.7228	2.2253
768	3177.0	1.45219	0.00015	150.063114	2.560856	20.57142857142857	1.0	Par023	716	1.45219	1.0	150.06310638346315	2.560855962804255	439417.0	1.5039	26.708354732313097	1.5039	1.49	1.51
769	3234.0	1.9115	0.00037	150.058651	2.561337	-1.0	1.0	Par023	717	1.9115	1.0	150.05865279760664	2.561336330484791	439234.0	1.9149	25.83536013200019	1.9149	1.8494	1.9525
770	3243.0	2.01208	0.00092	150.057551	2.561442	-1.0	2.0	Par023	718	2.01208	2.0	150.0575565725006	2.561437695497574	439183.0	2.2828	27.193555843001974	2.2828	2.0699	2.3058
771	3288.0	1.53722	0.0	150.062241	2.561683	6.285097192224622	1.0	Par023	719	1.53722	1.0	150.06224293858588	2.5616820213976803	439519.0	1.5045	23.444168147794322	1.5045	1.49	1.51
772	3302.0	0.89893	0.0	150.083274	2.562021	48.36734693877551	4.0	Par023	720	0.89893	1.5	150.08327472299126	2.5620244408587647	440751.0	0.897	25.287955572785915	0.897	0.89	0.9098
773	3336.0	1.47828	0.0	150.057118	2.562301	1.400749063670412	3.0	Par023	721	1.47828	3.0	150.05711759265395	2.5622974795261944	439316.0	0.8935	24.593498202598425	0.8935	0.879	0.9
774	3426.0	0.92137	0.0	150.052233	2.563202	11.802232854864435	4.0	Par023	722	0.92137	1.5	150.0522483107735	2.5632123780471883	457669.0	0.9266	27.245505305015282	0.9266	0.5769	0.9583
775	3465.0	1.45226	0.0	150.071083	2.563498	3.1231884057971016	2.0	Par023	723	1.45226	2.0	150.07108372662853	2.563499181979004	440248.0	1.4971	26.45354043406332	1.4971	1.3327	1.6906
776	3477.0	2.01223	0.00011	150.057087	2.563596	-1.0	1.0	Par023	724	2.01223	1.0	150.05708581976117	2.5635912096237004	439492.0	2.3086	26.17153401538544	2.3086	2.3	2.3179
777	3483.0	2.03289	0.0	150.075341	2.563595	-1.0	1.0	Par023	725	2.03289	1.0	150.07534025717462	2.563598155247063	440544.0	2.2741	25.863861307327905	2.2741	2.257	2.28
778	3485.0	1.33396	0.0	150.067472	2.563645	5.401515151515151	2.0	Par023	726	1.33396	2.0	150.06747023438533	2.5636405643265108	440077.0	0.5895	25.683447207145207	0.5895	0.5269	0.704
779	3490.0	1.49778	0.0	150.053167	2.563539	4.717208182912154	1.0	Par023	727	1.49778	1.0	150.0531741358635	2.5635534337370802	439299.0	1.4333	25.00943724795846	1.4333	1.4052	1.4929
780	3495.0	2.02381	0.0	150.057326	2.563736	-1.0	1.0	Par023	728	2.02381	1.0	150.05732581782888	2.563732515514836	439533.0	1.9642	24.720580660956134	1.9642	1.8942	1.9972
781	3545.0	2.01475	0.0	150.058247	2.564302	-1.0	1.0	Par023	729	2.01475	1.0	150.05824812407417	2.5643010153340766	439671.0	2.0845	25.146165778113023	2.0845	2.0472	2.1305
782	3561.0	1.76129	0.00242	150.08372	2.56449	-1.0	3.0	Par023	730	1.76129	3.0	150.08372677970522	2.564491652240996	441161.0	2.6483	25.56045951367082	2.6483	2.5287	2.7348
783	3617.0	0.87117	0.00031	150.054247	2.564925	25.871559633027523	4.0	Par023	731	0.87117	1.5	150.05424752421496	2.564919247170749	439556.0	0.8796	23.823448753831062	0.8796	0.87	0.889
784	3619.0	1.88815	0.00063	150.063136	2.565051	-1.0	2.0	Par023	732	1.88815	2.0	150.0631352139236	2.5650593896057177	440046.0	2.2953	28.862526056062432	2.2953	2.2806	2.3182
785	3626.0	1.24508	0.0002	150.062187	2.565072	11.73913043478261	1.0	Par023	733	1.24508	1.0	150.06219202487102	2.5650671536282648	440001.0	1.2355	26.03716489069743	1.2355	1.1565	1.2779
786	3631.0	0.70238	0.00029	150.077875	2.565114	19.82475355969332	4.0	Par023	734	0.70238	1.5	150.07787465140566	2.5651072110730615	440899.0	0.7242	26.063587212003423	0.7242	0.7044	0.7373
787	3674.0	0.65565	0.00122	150.064843	2.565477	6.382812500000001	4.0	Par023	735	1.915043656203525	1.5	150.06477307469234	2.5654541825787653	440213.0	1.862	26.48029731656206	1.862	1.6345	2.2055
789	3730.0	1.9738	0.00053	150.053636	2.566036	-1.0	1.0	Par023	737	1.9738	1.0	150.05363390716062	2.5660345008342498	439677.0	2.06	26.240387652223085	2.06	1.9203	2.1656
790	3797.0	1.43946	0.00067	150.069284	2.566784	5.573770491803279	1.0	Par023	738	1.43946	1.0	150.06928438642376	2.5667855777032895	440697.0	1.41	25.69633461191892	1.41	1.3834	1.4344
791	3875.0	1.4076	0.00055	150.065325	2.567688	6.161016949152542	1.0	Par023	739	1.4076	1.0	150.06532815637	2.567684036645117	440611.0	1.4967	26.460109879593936	1.4967	1.4266	1.5265
792	3879.0	1.44933	0.0	150.058049	2.567699	4.646464646464647	1.0	Par023	740	1.44933	1.0	150.05805424954977	2.5676961545800667	440196.0	1.4862	24.571357569035115	1.4862	1.48	1.4995
793	3908.0	1.16001	0.00191	150.064004	2.568116	7.4664107485604605	1.0	Par023	741	1.16001	1.0	150.0640013932806	2.5681163382455954	440609.0	1.8924	25.007016303555993	1.8924	1.8162	1.9661
794	3941.0	1.91486	0.0	150.059691	2.56835	-1.0	2.0	Par023	742	1.91486	2.0	150.05971576618856	2.5683519017452823	440397.0	1.9243	24.637281075594522	1.9243	1.8725	1.9581
795	3951.0	0.69902	0.00133	150.069303	2.568663	8.347107438016529	4.0	Par023	743	0.69902	1.5	150.06930866698073	2.5686556617497045	440973.0	0.6976	26.281122334340182	0.6976	0.5915	0.7134
796	3958.0	1.45487	0.00108	150.057844	2.568683	2.8125	4.0	Par023	744	1.45487	1.5	150.0578454128035	2.5686750425310954	440342.0	1.4397	25.45726347731279	1.4397	1.3886	1.4753
797	3986.0	1.45795	0.00055	150.058737	2.569061	9.296296296296298	1.0	Par023	745	1.45795	1.0	150.05873154135398	2.5690570318590606	440442.0	1.4719	24.389845630516618	1.4719	1.4459	1.4821
798	4083.0	0.70175	0.0	150.064466	2.570406	20.97345132743363	4.0	Par023	746	0.70175	1.5	150.06446838844673	2.5704030422985036	441013.0	0.6643	23.264754998744305	0.6643	0.6006	0.6727
799	4097.0	1.96588	0.00083	150.067035	2.570724	-1.0	2.0	Par023	747	1.96588	2.0	150.06703883732845	2.5707233255680797	441179.0	1.9608	25.902772785025384	1.9608	1.9025	2.0194
800	4200.0	1.96652	0.00044	150.056871	2.574436	-1.0	1.0	Par023	748	1.96652	1.0	150.05687492205146	2.5744384471533017	441174.0	2.1521	25.434421031385686	2.1521	2.0625	2.2819
801	127.0	1.78946	0.0008	150.06497	2.53316	-1.0	3.0	Par023	749	1.78946	3.0	150.06497165854233	2.533163909401762	435543.0	1.7615	24.505155840669186	1.7615	1.7398	1.7802
802	128.0	1.28807	0.00123	150.078338	2.533176	4.761904761904762	4.0	Par023	750	3.0285228994350257	1.5	150.0783441186105	2.5331809763707738	436191.0	2.8741	25.261920704955052	2.8741	2.7217	2.9756
803	148.0	1.85337	0.00135	150.071119	2.533831	-1.0	2.0	Par023	751	1.85337	2.0	150.07112429417936	2.533830365368543	435904.0	1.932	28.353871286935032	1.932	0.727	2.1922
804	346.0	1.25313	0.0006	150.064957	2.537255	3.677685950413224	4.0	Par023	752	1.25313	1.5	150.0649586905029	2.537260263944103	436061.0	1.3031	27.75417399126126	1.3031	1.2025	1.5048
805	451.0	1.50351	0.00089	150.062487	2.538429	3.304347826086956	2.0	Par023	753	1.50351	2.0	150.0624913212426	2.538425561251285	436112.0	1.5079	26.700366834015995	1.5079	0.2375	1.6452
806	728.0	1.48694	0.00079	150.045714	2.541017	4.779332615715823	2.0	Par023	754	1.48694	2.0	150.04571151349822	2.5410208365754103	435662.0	0.3726	26.968419848353832	0.3726	0.0815	1.2915
807	1179.0	1.25277	0.00145	150.048007	2.544839	3.2451612903225806	4.0	Par023	755	1.25277	4.0	150.04801117477942	2.544845511103375	436274.0	-99.0	27.45439083333496	0.1782	0.0563	1.019
808	1800.0	1.16753	0.00095	150.049166	2.54994	4.49685534591195	4.0	Par023	756	1.16753	4.0	150.04915362064372	2.549936259871099	437115.0	0.851	27.120502368000686	0.851	0.8302	0.9803
