level_0	objid	redshift	redshift_error	ra_obj	dec_obj	snr_Ha	emline_flag	Par	index	cosmosra	cosmosdec	cosmosid	cosmosz	cosmoshst	cosmoszmed	cosmoszlow	cosmoszup	cosmos2020ra	cosmos2020dec	cosmos2020id	cosmos2020z	cosmos2020hst	cosmos2020zlow	cosmos2020zup
589	3210.0	1.85636	0.00065	149.612641	2.234918	-1.0	1.0	Par020	550	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.61265479438575	2.234920951717187	856593.0		25.447404861450195	1.7758	2.0654
590	3214.0	2.04868	0.0	149.62260600000002	2.235002	-1.0	2.0	Par020	551	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62262632857963	2.234983801562982	856417.0	2.1636	26.721763610839844	1.5559	2.8205
591	3236.0	1.17777	0.0	149.636803	2.235053	19.28571428571429	1.0	Par020	552	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.63680701690075	2.235056676489116	857588.0	1.1835	24.22421646118164	1.167	1.1984
592	3240.0	1.9588	0.0	149.627542	2.23518	-1.0	1.0	Par020	553	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62754583438996	2.2351753934691927	856927.0	1.9342	25.22272300720215	1.7959	2.054
594	3299.0	1.06256	0.0017	149.638983	2.235665	4.198019801980197	4.0	Par020	555	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6389884544875	2.2356795097391804	857246.0	2.8903	26.372493743896484	2.6473	3.0614
595	3396.0	2.10062	0.0011	149.609344	2.23628	-1.0	1.0	Par020	556	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.60936911208302	2.2362639321908278	858579.0		25.659914016723633	2.2415	2.4819
599	3520.0	1.7253	0.00121	149.634026	2.237277	-1.0	1.0	Par020	560	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.63403431641578	2.2372596345835474	860200.0	1.6648	24.74635887145996	1.6026	1.725
600	3555.0	1.22084	0.0	149.613825	2.237732	14.701986754966889	1.0	Par020	561	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.61382033462658	2.237752694302217	860605.0	1.1128	24.827045440673828	1.0675	1.1492
601	3576.0	1.07669	0.0	149.639442	2.237947	9.484126984126982	1.0	Par020	562	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.63945252868842	2.237927550572157	860964.0	1.1147	24.01759147644043	1.081	1.1482
602	3589.0	1.96252	0.0	149.624932	2.238157	-1.0	1.0	Par020	563	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6249171167725	2.2381612172588183	859881.0	0.2383	26.861867904663086	0.0539	0.9491
603	3696.0	0.90534	0.0001199999999999	149.635541	2.23909	62.23175965665235	4.0	Par020	564	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6355488063938	2.2390803615385337	863741.0	0.9123	22.52850341796875	0.9039	0.9192
604	3729.0	1.33317	0.00064	149.616903	2.239798	8.527607361963192	1.0	Par020	565	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.61690787547283	2.239785869330725	862578.0	1.1425	25.616750717163086	1.0796	1.2198
605	3771.0	0.6923699999999999	0.00072	149.60947099999998	2.240168	15.56451612903226	4.0	Par020	566	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.60947491431932	2.2401502577135326	863076.0	0.9141	26.58924102783203	0.5869	1.362
606	3781.0	0.74236	0.0	149.623606	2.240161	6.070726915520629	4.0	Par020	567	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62359990143452	2.24017087372306	863215.0	0.6573	24.318607330322266	0.6124	0.7049
607	3797.0	1.15105	0.00064	149.625808	2.240411	6.079999999999999	1.0	Par020	568	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62581205502508	2.2403982403477527	862556.0	1.1557	25.608646392822266	1.0479	1.3134
610	4017.0	2.27883	0.0	149.62538600000002	2.2435240000000003	-1.0	4.0	Par020	570	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62539135929197	2.243510826300361	865994.0	1.9186		0.9484	2.5043
611	4107.0	0.69609	0.0003	149.618322	2.245291	4.4264705882352935	4.0	Par020	571	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.61832969553922	2.2452999692710924	869551.0	0.6738	24.743127822875977	0.6385	0.7085
612	4121.0	1.95851	0.00086	149.618227	2.245603	-1.0	2.0	Par020	572	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.61824286902453	2.2456171097700715	868320.0	1.8027	25.760324478149414	1.6382	1.9726
613	43.0	2.09892	0.00124	149.62888999999998	2.204445	-1.0	1.0	Par020	573	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62887814855358	2.2044756784439636	822045.0	1.7702	26.053848266601562	1.5785	1.9963
614	44.0	2.10112	0.0014	149.628873	2.204502	-1.0	2.0	Par020	574	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62887814855358	2.2044756784439636	822045.0	1.7702	26.053848266601562	1.5785	1.9963
615	56.0	1.49034	0.00078	149.625203	2.204734	18.96328293736501	1.0	Par020	575	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62515531244418	2.2047502918093898	823550.0	1.5477	23.98007583618164	1.5094	1.5996
616	151.0	2.04229	0.00175	149.633507	2.207145	-1.0	1.0	Par020	576	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.63352048273552	2.207131923534384	825718.0	3.0929	24.68029022216797	3.0351	3.1491
618	188.0	1.17742	0.00137	149.62321799999998	2.207662	3.7918215613382897	2.0	Par020	578	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6232186756559	2.2076605984516657	825955.0	1.1431	25.629600524902344	1.0778	1.1969
619	432.0	2.14474	0.00158	149.629127	2.211014	-1.0	4.0	Par020	579	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62914431183464	2.2109668388244335	830276.0	2.3484	25.15873146057129	2.2113	2.5632
621	991.0	0.74527	0.00138	149.631788	2.21632	5.19053876478318	4.0	Par020	580	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.631784176823	2.2163290212572484	835404.0	0.9375	26.234630584716797	0.7967	1.0523
622	1057.0	0.9298	0.0	149.616093	2.216786	19.627659574468087	4.0	Par020	581	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6160929220782	2.216772561684391	838006.0		22.17799949645996	0.9361	0.9591
626	1184.0	1.78076	0.00058	149.617897	2.217953	-1.0	2.0	Par020	584	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.61782898827542	2.2179056635562517	838346.0		25.089540481567383	1.4616	1.9741
628	1686.0	2.27883	0.0	149.614675	2.222356	-1.0	1.0	Par020	585	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6146847185957	2.2223484331493912	842598.0		25.54631233215332	2.5212	2.7577
629	1819.0	1.99334	0.0	149.603691	2.223346	-1.0	4.0	Par020	586	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.60365246873167	2.223330914829852	847533.0		25.802846908569336	0.0103	0.0484
630	1878.0	0.87434	0.0	149.636463	2.2238450000000003	14.473684210526317	4.0	Par020	587	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.63649488054418	2.223835368760177	844347.0	2.4361	24.82604217529297	2.3747	2.4891
632	1929.0	0.84816	0.0	149.641391	2.224078	20.848056537102472	4.0	Par020	589	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.64138877408303	2.2240687057491098	846480.0	0.791	23.134559631347656	0.7712	0.8068
633	1965.0	0.57309	0.0	149.622451	2.224398	1.7931034482758623	4.0	Par020	590	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62246190609437	2.2243876735976875	845141.0	0.5536	24.26275062561035	0.5127	0.5835
637	2340.0	1.34765	0.0	149.608416	2.227638	3.0578778135048235	4.0	Par020	593	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.60841227147108	2.227630820454017	848422.0			1.8826	2.747
641	2385.0	2.2844900000000004	0.00099	149.628217	2.227661	-1.0	1.0	Par020	596	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62816795355542	2.2276960149748066	850307.0	2.1875	25.174015045166016	1.9517	2.3472
642	2545.0	2.1118	0.0015199999999999	149.63361799999998	2.229628	-1.0	1.0	Par020	597	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.63360990281018	2.2296418209787374	850826.0	2.2181	25.0417537689209	2.1301	2.3309
643	2610.0	1.16218	0.00165	149.625757	2.230277	5.6281407035175866	4.0	Par020	598	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62577923169363	2.2303018042884486	851053.0	1.9567	27.175809860229492	1.7324	2.2385
645	2924.0	1.54514	0.0	149.643867	2.232307	-1.0	1.0	Par020	600	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.64387822526461	2.2323014045651357	854953.0	1.5531	23.72944450378418	1.5109	1.6064
646	2937.0	1.11164	0.00103	149.624968	2.2324650000000004	6.543778801843318	4.0	Par020	601	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62498681080868	2.232458235172867	854319.0	1.7493	24.9442138671875	1.6756	1.8382
647	2993.0	2.13977	0.00082	149.60918600000002	2.23312	-1.0	2.0	Par020	602	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.60919006845924	2.2331182573363355	854980.0		25.22813606262207	0.2865	0.4262
648	3085.0	2.08334	0.0	149.63317800000002	2.233819	-1.0	1.0	Par020	603	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6331842583426	2.2338122445199553	855159.0	1.9664	26.03902816772461	1.5072	2.3274
649	3133.0	0.65827	0.00069	149.63172	2.234177	2.7930174563591024	4.0	Par020	604	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6317163190347	2.2341814825222834	856187.0	0.6651	23.2840576171875	0.6359	0.682
651	3276.0	1.98334	0.0	149.638319	2.23545	-1.0	1.0	Par020	606	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6383176349002	2.235442961208353	857224.0	1.9284	25.32132911682129	1.7417	2.1376
653	3460.0	1.09884	0.0	149.633621	2.236873	6.150943396226416	1.0	Par020	608	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.63363187705775	2.236831400282569	858448.0	1.7143	25.6228084564209	1.6035	1.823
655	3680.0	2.26784	0.00336	149.627911	2.239084	-1.0	4.0	Par020	610	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62792277728346	2.2390885412100014	861890.0	2.5462	24.98282814025879	2.423	2.6883
656	3932.0	0.90718	0.0	149.627345	2.242172	6.715686274509802	4.0	Par020	611	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62736155215197	2.242138105765514	865523.0	0.8962	25.28491973876953	0.8524	0.9354
658	4066.0	1.39783	0.0	149.618523	2.24421	5.214723926380369	4.0	Par020	613	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.61854131224774	2.2442149489381973	867310.0	3.3069	25.664554595947266	3.21	3.3921
659	4085.0	1.53813	0.0	149.622479	2.24464	-1.0	3.0	Par020	614	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62249415291475	2.2446993412151945	869958.0	1.5362	25.19118309020996	1.4948	1.5993
833	758.0	1.16926	0.0	150.11411	2.489555	22.248520710059168	1.0	Par024	780	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.11409872058235	2.4895377799429945	1131426.0		24.992197036743164	0.9608	1.0348
1246	3121.0	1.33686	0.0	150.114777	2.451653	3.577817531305904	4.0	Par026	1160	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.11478319040148	2.4516387782772875	1090815.0		25.042959213256836	1.0245	1.1076
1555	124.0	1.24041	0.0	150.263704	1.710078	3.6631016042780735	2.0	Par029	1464	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.2637155925441	1.7100826295976483	303545.0	1.2967	25.916353225708008	1.1955	1.3896
1556	147.0	1.93478	0.00139	150.253764	1.710584	-1.0	2.0	Par029	1465	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.25376661706846	1.7105999484878536	303990.0	1.1105	26.18807029724121	0.9987	1.233
1557	228.0	2.2174	0.0	150.264996	1.712077	-1.0	1.0	Par029	1466	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.26505296078278	1.7120741683207004	306083.0	0.0397	24.803136825561523	0.0124	0.1535
1558	274.0	1.26697	0.0	150.254876	1.712733	8.279220779220779	1.0	Par029	1467	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.25487459002073	1.712761279670077	306944.0	1.2356	24.886653900146484	1.1661	1.2802
1559	283.0	1.25437	0.00159	150.24669	1.712963	2.433628318584071	4.0	Par029	1468	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.24669441218595	1.7129767675322491	306938.0	1.1454	24.715314865112305	1.1042	1.2126
1560	305.0	0.92137	0.0	150.258225	1.713212	3.287101248266297	4.0	Par029	1469	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.25821703243204	1.7132292915135026	307521.0	0.9494	24.29245376586914	0.9329	0.974
1561	343.0	1.27061	0.00038	150.239827	1.713739	7.872340425531914	1.0	Par029	1470	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.2398280116889	1.7137448106560165	307095.0	1.285	26.639598846435547	1.0731	1.845
1562	437.0	1.12748	0.00156	150.247541	1.71492	9.953703703703704	1.0	Par029	1471	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.2475477570981	1.7149245508166011	311170.0	1.0591	24.412141799926758	1.0363	1.0937
1564	529.0	1.32425	0.00047	150.264042	1.71592	6.993865030674846	1.0	Par029	1473	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.2640763933523	1.7159156711033519	309949.0	1.2826	25.96710777282715	1.1771	1.368
1565	734.0	1.30973	0.001	150.264588	1.718135	8.647058823529411	1.0	Par029	1474	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.26460285585404	1.7181451956925105	311810.0	1.222	26.050800323486328	1.1329	1.2988
1566	754.0	2.35271	0.0	150.233582	1.718379	-1.0	2.0	Par029	1475	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.2335831131415	1.7183663146449477	312608.0		26.120759963989258	2.252	2.5677
1567	774.0	1.95536	0.00231	150.246794	1.718482	-1.0	2.0	Par029	1476	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.24684175497737	1.7184663685831831	312416.0	0.416	24.783918380737305	0.3391	0.4504
1568	789.0	1.40937	0.0	150.237562	1.718747	4.707692307692308	2.0	Par029	1477	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.23756758338826	1.7187444541633012	312182.0	1.6571	26.39902114868164	1.3515	1.9368
1569	813.0	1.43689	0.00021	150.264274	1.718958	14.533333333333337	1.0	Par029	1478	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.26424754859232	1.718991062703109	312914.0	1.2885	25.671098709106445	1.1717	1.3754
1571	950.0	1.32538	0.00073	150.267632	1.720154	4.607508532423209	1.0	Par029	1480	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.2676467815128	1.7201432635121028	314582.0	1.2422	25.96807098388672	1.1433	1.3138
1572	965.0	0.83908	0.00086	150.2462	1.720508	6.84964200477327	4.0	Par029	1481	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.24618952299284	1.7205205323284152	314006.0	0.1038	26.19432258605957	0.0267	0.3297
1573	1005.0	2.054	0.00122	150.247628	1.720829	-1.0	2.0	Par029	1482	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.24762666541727	1.720829089216977	314318.0	1.9725	26.719751358032227	1.6621	2.373
1574	1020.0	1.50646	7e-05	150.23995	1.720882	28.7248322147651	1.0	Par029	1483	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.2399499522771	1.720870012590801	315273.0	1.5518	25.40011215209961	1.4753	1.6555
1575	1074.0	0.6312	0.00038	150.265909	1.721512	16.72413793103448	2.0	Par029	1484	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.26591489780395	1.7215193521076213	315191.0	0.2402	25.6628360748291	0.2333	0.247
1576	1110.0	1.5092	0.0	150.236198	1.721843	16.076923076923077	1.0	Par029	1485	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.2361949794725	1.721858143135065	316332.0	1.5246	24.486631393432617	1.48	1.6013
1577	1149.0	0.69255	0.00031	150.268528	1.722274	4.890173410404625	4.0	Par029	1486	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.26853451113965	1.7222776843154342	316651.0	0.702	24.436609268188477	0.6623	0.7193
1578	1193.0	0.78076	0.00068	150.235043	1.72273	10.410764872521248	4.0	Par029	1487	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.23506652507717	1.7227316150976133	316607.0	0.9909	26.8861141204834	0.8019	1.1557
1581	1245.0	1.33525	0.0002	150.254622	1.723199	8.540772532188841	1.0	Par029	1489	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.254641039588	1.7231906887440969	316681.0	1.7416	26.626644134521484	0.3254	2.533
1582	1273.0	1.16607	0.0004	150.238178	1.723407	11.954022988505749	1.0	Par029	1490	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.23818543607132	1.7233311093775567	317703.0	1.067	25.69385528564453	1.0102	1.1153
1584	1289.0	1.5092	0.0	150.246111	1.723504	36.53846153846154	1.0	Par029	1492	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.24607201032046	1.7234835667171373	319835.0	1.5122	23.42328453063965	1.4921	1.544
1585	1311.0	2.21221	0.00145	150.264509	1.72379	-1.0	3.0	Par029	1493	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.26446682125604	1.7237704965685858	317445.0	1.9327		1.5685	2.2285
1589	1429.0	0.67009	0.00148	150.235517	1.724851	8.10891089108911	4.0	Par029	1496	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.23550692654396	1.724853184649424	318434.0	1.3393	27.014747619628906	1.1171	1.9565
1590	1482.0	0.93648	0.0	150.251059	1.725163	9.711538461538462	4.0	Par029	1497	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.25107101243458	1.7251831770846555	319904.0	0.9426	24.209671020507812	0.9147	0.9678
1591	1546.0	1.18488	0.0	150.237105	1.72581	15.454545454545457	1.0	Par029	1498	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.23711821952827	1.7258030043331645	320488.0	1.138	24.377038955688477	1.0855	1.1828
1592	1584.0	2.24517	0.00063	150.269301	1.72615	-1.0	1.0	Par029	1499	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.26929913124454	1.7261601503729287	320169.0	2.4761	25.03379249572754	2.3807	2.5789
1594	1657.0	1.11219	0.0	150.253103	1.726849	7.8544061302682	1.0	Par029	1500	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.2531016669446	1.7268429865151822	321263.0	1.1011	24.392786026000977	1.0609	1.1393
1595	1675.0	2.21536	0.00201	150.237497	1.727062	-1.0	1.0	Par029	1501	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.23749969729136	1.7270619138088985	320913.0	1.9708		1.7522	2.2067
1597	1731.0	1.31357	0.00126	150.242017	1.72767	5.635359116022099	1.0	Par029	1503	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.24200494320095	1.7276944767614497	321794.0	1.1345	25.40753746032715	1.0553	1.2294
1598	1741.0	1.22955	0.0	150.26575	1.727745	4.168618266978923	4.0	Par029	1504	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.26571825205122	1.7277810153724937	322390.0	1.163	25.395349502563477	1.1163	1.2387
1599	1758.0	1.1412	0.00103	150.271659	1.728089	6.036036036036036	1.0	Par029	1505	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.2716480921107	1.7280999237613048	322374.0	0.9798	25.62885284423828	0.8462	1.0576
1600	1800.0	1.22862	0.0016	150.2641	1.72848	4.128	4.0	Par029	1506	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.26409352476531	1.7284763120608264	322147.0	1.2012	26.0943546295166	1.084	1.3263
1601	1814.0	1.98548	0.0	150.272165	1.728563	-1.0	1.0	Par029	1507	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.27223568768147	1.7285327782697886	322894.0	1.959	25.212114334106445	1.8409	2.0409
1602	1859.0	2.27368	0.0005	150.237533	1.728944	-1.0	1.0	Par029	1508	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.23753479468206	1.728949987949613	322892.0	2.1146	25.59625816345215	1.9787	2.2514
1603	1875.0	1.3162	0.0004	150.246224	1.729032	6.342592592592593	1.0	Par029	1509	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.2462248597346	1.729041851952894	322763.0	1.3044	26.478029251098633	1.1663	1.6196
1605	2029.0	0.86901	0.00083	150.257461	1.730567	9.425675675675675	4.0	Par029	1510	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.25743946801956	1.7305604787984665	324671.0	1.2403		1.076	1.4243
1606	2100.0	1.51308	0.00025	150.268416	1.731288	5.089285714285714	1.0	Par029	1511	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.26839859279198	1.7312949709764618	325077.0	1.4785	27.06382942199707	1.1223	2.0416
1607	2102.0	2.12254	0.0	150.266593	1.731313	-1.0	1.0	Par029	1512	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.26658651594482	1.7313207485422453	325071.0	1.0609		0.657	2.4268
1608	2104.0	1.92633	0.00165	150.255698	1.731278	-1.0	2.0	Par029	1513	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.25569905157425	1.7312798376970635	325613.0	1.4009	26.454004287719727	1.2148	1.6641
1609	2119.0	0.69892	0.00137	150.24154	1.731481	11.52	4.0	Par029	1514	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.24149436845337	1.7315011428116012	325673.0	3.9846	25.46427345275879	0.6595	4.1209
1610	2171.0	1.87984	0.00075	150.239014	1.731985	-1.0	2.0	Par029	1515	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.23902055581812	1.7319941389735778	325833.0	2.2911	26.8420467376709	2.1008	2.4555
1612	2204.0	1.18389	0.00052	150.26662	1.732321	5.849557522123894	1.0	Par029	1517	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.26663075053483	1.7323191872256596	326113.0	1.0498		0.8352	1.2696
1615	2266.0	2.11767	0.00071	150.248054	1.732877	-1.0	2.0	Par029	1520	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.2480576005953	1.7328861171954657	327680.0	2.2301	26.03542709350586	1.2382	2.4446
1616	2318.0	0.89022	0.00013	150.268376	1.733322	70.37037037037038	4.0	Par029	1521	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.26836898001343	1.7333147581001702	329033.0	0.8973	23.683298110961914	0.8818	0.9326
1617	2364.0	2.02873	0.00097	150.261384	1.733646	-1.0	1.0	Par029	1522	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.26138177614052	1.733652111459084	327840.0	2.1977	25.247404098510742	2.088	2.3802
1618	2415.0	2.01995	0.00123	150.267116	1.734166	-1.0	3.0	Par029	1523	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.26706205316611	1.7341691172644331	328227.0	2.1576		1.8745	2.4147
1619	2448.0	1.41332	0.00119	150.25806	1.73436	6.0	1.0	Par029	1524	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.2580512431109	1.7343647753884004	328616.0	1.4025	25.034587860107422	1.3126	1.4621
1620	2464.0	0.6141	0.0013	150.247467	1.734508	9.328859060402683	4.0	Par029	1525	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.2474553259567	1.734463685819764	328454.0	1.0309		0.9176	1.1313
1621	2484.0	1.34457	0.00038	150.239639	1.734779	9.595744680851064	1.0	Par029	1526	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.23965165289943	1.734782315180572	329132.0	1.3	24.32848358154297	1.2653	1.3418
1622	2503.0	1.0741	0.00145	150.241322	1.734999	6.553191489361703	1.0	Par029	1527	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.2413285540985	1.7350048299509937	330076.0	2.601	24.711034774780273	2.5252	2.6577
1623	2556.0	1.51141	0.00035	150.25342	1.735501	3.3244325767690253	2.0	Par029	1528	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.2534174958476	1.7355075172603012	329778.0	1.5798	25.032888412475586	1.5199	1.6515
1624	2571.0	0.69104	0.00115	150.244579	1.735696	10.084745762711863	4.0	Par029	1529	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.24456898469904	1.7356970255713335	329660.0	1.002	26.17166519165039	0.8516	1.1242
1625	2597.0	1.13092	0.00083	150.269223	1.735808	11.004366812227074	1.0	Par029	1530	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.2692475138353	1.7357791606632709	331139.0	1.108	24.251741409301758	1.0457	1.1392
1626	2615.0	2.26211	0.00107	150.243645	1.736071	-1.0	1.0	Par029	1531	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.24364734426604	1.7360796548627822	329847.0	2.006		1.6004	2.4244
1628	2766.0	2.00722	0.00167	150.275335	1.737612	-1.0	2.0	Par029	1533	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.27532856603926	1.7376319380534029	332014.0	2.4242	25.819740295410156	1.9105	2.626
